trip_id,arrival_time,departure_time,stop_id
6507896-Mixed,14:58:00,14:58:00,70122
6507896-Mixed,15:01:00,15:01:00,70132
6507896-Mixed,15:07:00,15:07:00,70142
6507896-Mixed,15:11:00,15:11:00,70152
6507896-Mixed,15:14:00,15:14:00,70162
6507896-Mixed,15:17:00,15:17:00,70172
6507896-Mixed,15:21:00,15:21:00,70192
6507896-Mixed,15:25:00,15:25:00,70202
6507896-Mixed,15:29:00,15:29:00,70212
6507896-Mixed,15:34:00,15:34:00,70222
6507896-Mixed,15:38:00,15:38:00,70232
6507896-Mixed,15:43:00,15:43:00,70242
6507896-Mixed,15:51:00,15:51:00,70262
6507897-Mixed,15:15:00,15:15:00,70012
6507897-Mixed,15:20:00,15:20:00,70022
6507897-Mixed,15:25:00,15:25:00,70032
6507897-Mixed,15:31:00,15:31:00,70042
6507897-Mixed,15:35:00,15:35:00,70052
6507897-Mixed,15:39:00,15:39:00,70062
6507897-Mixed,15:43:00,15:43:00,70072
6507897-Mixed,15:45:00,15:45:00,70082
6507897-Mixed,15:49:00,15:49:00,70092
6507897-Mixed,15:52:00,15:52:00,70102
6507897-Mixed,15:55:00,15:55:00,70112
6507897-Mixed,15:58:00,15:58:00,70122
6507897-Mixed,16:01:00,16:01:00,70132
6507897-Mixed,16:07:00,16:07:00,70142
6507897-Mixed,16:11:00,16:11:00,70152
6507897-Mixed,16:14:00,16:14:00,70162
6507897-Mixed,16:17:00,16:17:00,70172
6507897-Mixed,16:21:00,16:21:00,70192
6507897-Mixed,16:25:00,16:25:00,70202
6507897-Mixed,16:29:00,16:29:00,70212
6507897-Mixed,16:34:00,16:34:00,70222
6507897-Mixed,16:38:00,16:38:00,70232
6507897-Mixed,16:43:00,16:43:00,70242
6507897-Mixed,16:51:00,16:51:00,70262
6507898-Mixed,16:15:00,16:15:00,70012
6507898-Mixed,16:20:00,16:20:00,70022
6507898-Mixed,16:25:00,16:25:00,70032
6507898-Mixed,16:31:00,16:31:00,70042
6507898-Mixed,16:35:00,16:35:00,70052
6507898-Mixed,16:39:00,16:39:00,70062
6507898-Mixed,16:43:00,16:43:00,70072
6507898-Mixed,16:45:00,16:45:00,70082
6507898-Mixed,16:49:00,16:49:00,70092
6507898-Mixed,16:52:00,16:52:00,70102
6507898-Mixed,16:55:00,16:55:00,70112
6507898-Mixed,16:58:00,16:58:00,70122
6507898-Mixed,17:01:00,17:01:00,70132
6507898-Mixed,17:07:00,17:07:00,70142
6507898-Mixed,17:11:00,17:11:00,70152
6507898-Mixed,17:14:00,17:14:00,70162
6507898-Mixed,17:17:00,17:17:00,70172
6507898-Mixed,17:21:00,17:21:00,70192
6507898-Mixed,17:25:00,17:25:00,70202
6507898-Mixed,17:29:00,17:29:00,70212
6507898-Mixed,17:34:00,17:34:00,70222
6507898-Mixed,17:38:00,17:38:00,70232
6507898-Mixed,17:43:00,17:43:00,70242
6507898-Mixed,17:51:00,17:51:00,70262
6507899-Mixed,17:15:00,17:15:00,70012
6507899-Mixed,17:20:00,17:20:00,70022
6507899-Mixed,17:25:00,17:25:00,70032
6507899-Mixed,17:31:00,17:31:00,70042
6507899-Mixed,17:35:00,17:35:00,70052
6507899-Mixed,17:39:00,17:39:00,70062
6507899-Mixed,17:43:00,17:43:00,70072
6507899-Mixed,17:45:00,17:45:00,70082
6507899-Mixed,17:49:00,17:49:00,70092
6507899-Mixed,17:52:00,17:52:00,70102
6507899-Mixed,17:55:00,17:55:00,70112
6507899-Mixed,17:58:00,17:58:00,70122
6507899-Mixed,18:01:00,18:01:00,70132
6507899-Mixed,18:07:00,18:07:00,70142
6507899-Mixed,18:11:00,18:11:00,70152
6507899-Mixed,18:14:00,18:14:00,70162
6507899-Mixed,18:17:00,18:17:00,70172
6507899-Mixed,18:21:00,18:21:00,70192
6507899-Mixed,18:25:00,18:25:00,70202
6507899-Mixed,18:29:00,18:29:00,70212
6507899-Mixed,18:34:00,18:34:00,70222
6507899-Mixed,18:38:00,18:38:00,70232
6507899-Mixed,18:43:00,18:43:00,70242
6507899-Mixed,18:51:00,18:51:00,70262
6507900-Mixed,18:15:00,18:15:00,70012
6507900-Mixed,18:20:00,18:20:00,70022
6507900-Mixed,18:25:00,18:25:00,70032
6507900-Mixed,18:31:00,18:31:00,70042
6507900-Mixed,18:35:00,18:35:00,70052
6507900-Mixed,18:39:00,18:39:00,70062
6507900-Mixed,18:43:00,18:43:00,70072
6507900-Mixed,18:45:00,18:45:00,70082
6507900-Mixed,18:49:00,18:49:00,70092
6507900-Mixed,18:52:00,18:52:00,70102
6507900-Mixed,18:55:00,18:55:00,70112
6507900-Mixed,18:58:00,18:58:00,70122
6507900-Mixed,19:01:00,19:01:00,70132
6507900-Mixed,19:07:00,19:07:00,70142
6507900-Mixed,19:11:00,19:11:00,70152
6507900-Mixed,19:14:00,19:14:00,70162
6507900-Mixed,19:17:00,19:17:00,70172
6507900-Mixed,19:21:00,19:21:00,70192
6507900-Mixed,19:25:00,19:25:00,70202
6507900-Mixed,19:29:00,19:29:00,70212
6507900-Mixed,19:34:00,19:34:00,70222
6507900-Mixed,19:38:00,19:38:00,70232
6507900-Mixed,19:43:00,19:43:00,70242
6507900-Mixed,19:51:00,19:51:00,70262
6507901-Mixed,19:15:00,19:15:00,70012
6507901-Mixed,19:20:00,19:20:00,70022
6507901-Mixed,19:25:00,19:25:00,70032
6507901-Mixed,19:31:00,19:31:00,70042
6507901-Mixed,19:35:00,19:35:00,70052
6507901-Mixed,19:39:00,19:39:00,70062
6507901-Mixed,19:43:00,19:43:00,70072
6507901-Mixed,19:45:00,19:45:00,70082
6507901-Mixed,19:49:00,19:49:00,70092
6507901-Mixed,19:52:00,19:52:00,70102
6507901-Mixed,19:55:00,19:55:00,70112
6507901-Mixed,19:58:00,19:58:00,70122
6507901-Mixed,20:01:00,20:01:00,70132
6507901-Mixed,20:07:00,20:07:00,70142
6507901-Mixed,20:11:00,20:11:00,70152
6507901-Mixed,20:14:00,20:14:00,70162
6507901-Mixed,20:17:00,20:17:00,70172
6507901-Mixed,20:21:00,20:21:00,70192
6507901-Mixed,20:25:00,20:25:00,70202
6507901-Mixed,20:29:00,20:29:00,70212
6507901-Mixed,20:34:00,20:34:00,70222
6507901-Mixed,20:38:00,20:38:00,70232
6507901-Mixed,20:43:00,20:43:00,70242
6507901-Mixed,20:51:00,20:51:00,70262
6507902-Mixed,20:15:00,20:15:00,70012
6507902-Mixed,20:20:00,20:20:00,70022
6507902-Mixed,20:25:00,20:25:00,70032
6507902-Mixed,20:31:00,20:31:00,70042
6507902-Mixed,20:35:00,20:35:00,70052
6507902-Mixed,20:39:00,20:39:00,70062
6507902-Mixed,20:43:00,20:43:00,70072
6507902-Mixed,20:45:00,20:45:00,70082
6507902-Mixed,20:49:00,20:49:00,70092
6507902-Mixed,20:52:00,20:52:00,70102
6507902-Mixed,20:55:00,20:55:00,70112
6507902-Mixed,20:58:00,20:58:00,70122
6507902-Mixed,21:01:00,21:01:00,70132
6507902-Mixed,21:07:00,21:07:00,70142
6507902-Mixed,21:11:00,21:11:00,70152
6507902-Mixed,21:14:00,21:14:00,70162
6507902-Mixed,21:17:00,21:17:00,70172
6507902-Mixed,21:21:00,21:21:00,70192
6507902-Mixed,21:25:00,21:25:00,70202
6507902-Mixed,21:29:00,21:29:00,70212
6507902-Mixed,21:34:00,21:34:00,70222
6507902-Mixed,21:38:00,21:38:00,70232
6507902-Mixed,21:43:00,21:43:00,70242
6507902-Mixed,21:51:00,21:51:00,70262
6507903-Mixed,21:15:00,21:15:00,70012
6507903-Mixed,21:20:00,21:20:00,70022
6507903-Mixed,21:25:00,21:25:00,70032
6507903-Mixed,21:31:00,21:31:00,70042
6507903-Mixed,21:35:00,21:35:00,70052
6507903-Mixed,21:39:00,21:39:00,70062
6507903-Mixed,21:43:00,21:43:00,70072
6507903-Mixed,21:45:00,21:45:00,70082
6507903-Mixed,21:49:00,21:49:00,70092
6507903-Mixed,21:52:00,21:52:00,70102
6507903-Mixed,21:55:00,21:55:00,70112
6507903-Mixed,21:58:00,21:58:00,70122
6507903-Mixed,22:01:00,22:01:00,70132
6507903-Mixed,22:07:00,22:07:00,70142
6507903-Mixed,22:11:00,22:11:00,70152
6507903-Mixed,22:14:00,22:14:00,70162
6507903-Mixed,22:17:00,22:17:00,70172
6507903-Mixed,22:21:00,22:21:00,70192
6507903-Mixed,22:25:00,22:25:00,70202
6507903-Mixed,22:29:00,22:29:00,70212
6507903-Mixed,22:34:00,22:34:00,70222
6507903-Mixed,22:38:00,22:38:00,70232
6507903-Mixed,22:43:00,22:43:00,70242
6507903-Mixed,22:51:00,22:51:00,70262
6507904-Mixed,22:15:00,22:15:00,70012
6507904-Mixed,22:20:00,22:20:00,70022
6507904-Mixed,22:25:00,22:25:00,70032
6507904-Mixed,22:31:00,22:31:00,70042
6507904-Mixed,22:35:00,22:35:00,70052
6507904-Mixed,22:39:00,22:39:00,70062
6507904-Mixed,22:43:00,22:43:00,70072
6507904-Mixed,22:45:00,22:45:00,70082
6507904-Mixed,22:49:00,22:49:00,70092
6507904-Mixed,22:52:00,22:52:00,70102
6507904-Mixed,22:55:00,22:55:00,70112
6507904-Mixed,22:58:00,22:58:00,70122
6507904-Mixed,23:01:00,23:01:00,70132
6507904-Mixed,23:07:00,23:07:00,70142
6507904-Mixed,23:11:00,23:11:00,70152
6507904-Mixed,23:14:00,23:14:00,70162
6507904-Mixed,23:17:00,23:17:00,70172
6507904-Mixed,23:21:00,23:21:00,70192
6507904-Mixed,23:25:00,23:25:00,70202
6507904-Mixed,23:29:00,23:29:00,70212
6507904-Mixed,23:34:00,23:34:00,70222
6507904-Mixed,23:38:00,23:38:00,70232
6507904-Mixed,23:43:00,23:43:00,70242
6507904-Mixed,23:51:00,23:51:00,70262
6507905-Mixed,24:01:00,24:01:00,70012
6507905-Mixed,24:06:00,24:06:00,70022
6507905-Mixed,24:11:00,24:11:00,70032
6507905-Mixed,24:17:00,24:17:00,70042
6507905-Mixed,24:21:00,24:21:00,70052
6507905-Mixed,24:25:00,24:25:00,70062
6507905-Mixed,24:29:00,24:29:00,70072
6507905-Mixed,24:31:00,24:31:00,70082
6507905-Mixed,24:35:00,24:35:00,70092
6507905-Mixed,24:38:00,24:38:00,70102
6507905-Mixed,24:41:00,24:41:00,70112
6507905-Mixed,24:44:00,24:44:00,70122
6507905-Mixed,24:47:00,24:47:00,70132
6507905-Mixed,24:53:00,24:53:00,70142
6507905-Mixed,24:57:00,24:57:00,70152
6507905-Mixed,25:00:00,25:00:00,70162
6507905-Mixed,25:03:00,25:03:00,70172
6507905-Mixed,25:07:00,25:07:00,70192
6507905-Mixed,25:11:00,25:11:00,70202
6507905-Mixed,25:15:00,25:15:00,70212
6507905-Mixed,25:20:00,25:20:00,70222
6507905-Mixed,25:24:00,25:24:00,70232
6507905-Mixed,25:29:00,25:29:00,70242
6507905-Mixed,25:37:00,25:37:00,70262
6507906-Mixed,06:45:00,06:45:00,70321
6507906-Mixed,06:54:00,06:54:00,70311
6507906-Mixed,07:00:00,07:00:00,70301
6507906-Mixed,07:13:00,07:13:00,70291
6507906-Mixed,07:19:00,07:19:00,70281
6507906-Mixed,07:27:00,07:27:00,70271
6507906-Mixed,07:35:00,07:35:00,70261
6507906-Mixed,07:45:00,07:45:00,70221
6507906-Mixed,07:50:00,07:50:00,70211
6507906-Mixed,07:58:00,07:58:00,70171
6507906-Mixed,08:04:00,08:04:00,70141
6507906-Mixed,08:10:00,08:10:00,70111
6507906-Mixed,08:14:00,08:14:00,70091
6507906-Mixed,08:21:00,08:21:00,70061
6507906-Mixed,08:39:00,08:39:00,70011
6507907-Mixed,15:59:00,15:59:00,70012
6507907-Mixed,16:15:00,16:15:00,70062
6507907-Mixed,16:21:00,16:21:00,70092
6507907-Mixed,16:25:00,16:25:00,70112
6507907-Mixed,16:33:00,16:33:00,70142
6507907-Mixed,16:39:00,16:39:00,70172
6507907-Mixed,16:47:00,16:47:00,70212
6507907-Mixed,16:52:00,16:52:00,70222
6507907-Mixed,17:03:00,17:03:00,70262
6507907-Mixed,17:12:00,17:12:00,70272
6507907-Mixed,17:19:00,17:19:00,70282
6507907-Mixed,17:25:00,17:25:00,70292
6507907-Mixed,17:38:00,17:38:00,70302
6507907-Mixed,17:44:00,17:44:00,70312
6507907-Mixed,17:57:00,17:57:00,70322
6507908-Mixed,07:59:00,07:59:00,70012
6507908-Mixed,08:04:00,08:04:00,70022
6507908-Mixed,08:17:00,08:17:00,70062
6507908-Mixed,08:23:00,08:23:00,70092
6507908-Mixed,08:27:00,08:27:00,70112
6507908-Mixed,08:35:00,08:35:00,70142
6507908-Mixed,08:41:00,08:41:00,70172
6507908-Mixed,08:49:00,08:49:00,70212
6507908-Mixed,08:54:00,08:54:00,70222
6507908-Mixed,09:05:00,09:05:00,70262
6507909-Mixed,16:35:00,16:35:00,70261
6507909-Mixed,16:45:00,16:45:00,70221
6507909-Mixed,16:50:00,16:50:00,70211
6507909-Mixed,16:58:00,16:58:00,70171
6507909-Mixed,17:04:00,17:04:00,70141
6507909-Mixed,17:10:00,17:10:00,70111
6507909-Mixed,17:14:00,17:14:00,70091
6507909-Mixed,17:21:00,17:21:00,70061
6507909-Mixed,17:35:00,17:35:00,70021
6507909-Mixed,17:43:00,17:43:00,70011
6507915-Mixed,08:33:00,08:33:00,777403
6507915-Mixed,08:45:00,08:45:00,777402
6507916-Mixed,09:33:00,09:33:00,777403
6507916-Mixed,09:45:00,09:45:00,777402
6507917-Mixed,10:33:00,10:33:00,777403
6507917-Mixed,10:45:00,10:45:00,777402
6507918-Mixed,11:33:00,11:33:00,777403
6507918-Mixed,11:45:00,11:45:00,777402
6507919-Mixed,12:33:00,12:33:00,777403
6507919-Mixed,12:45:00,12:45:00,777402
6507920-Mixed,13:33:00,13:33:00,777403
6507920-Mixed,13:45:00,13:45:00,777402
6507921-Mixed,14:33:00,14:33:00,777403
6507921-Mixed,14:45:00,14:45:00,777402
6507922-Mixed,15:33:00,15:33:00,777403
6507922-Mixed,15:45:00,15:45:00,777402
6507923-Mixed,16:33:00,16:33:00,777403
6507923-Mixed,16:45:00,16:45:00,777402
6507924-Mixed,17:33:00,17:33:00,777403
6507924-Mixed,17:45:00,17:45:00,777402
6507925-Mixed,18:33:00,18:33:00,777403
6507925-Mixed,18:45:00,18:45:00,777402
6507926-Mixed,19:33:00,19:33:00,777403
6507926-Mixed,19:45:00,19:45:00,777402
6507927-Mixed,20:33:00,20:33:00,777403
6507927-Mixed,20:45:00,20:45:00,777402
6507928-Mixed,17:10:00,17:10:00,777403
6507928-Mixed,17:22:00,17:22:00,777402
6507929-Mixed,10:10:00,10:10:00,777403
6507929-Mixed,10:22:00,10:22:00,777402
6507930-Mixed,07:33:00,07:33:00,777403
6507930-Mixed,07:45:00,07:45:00,777402
6507931-Mixed,10:00:00,10:00:00,777402
6507931-Mixed,10:10:00,10:10:00,777403
6507932-Mixed,11:00:00,11:00:00,777402
6507932-Mixed,11:10:00,11:10:00,777403
6507933-Mixed,12:00:00,12:00:00,777402
6507933-Mixed,12:10:00,12:10:00,777403
6507934-Mixed,13:00:00,13:00:00,777402
6507934-Mixed,13:10:00,13:10:00,777403
6507935-Mixed,14:00:00,14:00:00,777402
6507935-Mixed,14:10:00,14:10:00,777403
6507936-Mixed,15:00:00,15:00:00,777402
6507936-Mixed,15:10:00,15:10:00,777403
6507937-Mixed,16:00:00,16:00:00,777402
6507937-Mixed,16:10:00,16:10:00,777403
6507938-Mixed,17:00:00,17:00:00,777402
6507938-Mixed,17:10:00,17:10:00,777403
6507939-Mixed,18:00:00,18:00:00,777402
6507939-Mixed,18:10:00,18:10:00,777403
6507940-Mixed,19:00:00,19:00:00,777402
6507940-Mixed,19:10:00,19:10:00,777403
6507941-Mixed,20:00:00,20:00:00,777402
6507941-Mixed,20:10:00,20:10:00,777403
6507942-Mixed,21:00:00,21:00:00,777402
6507942-Mixed,21:10:00,21:10:00,777403
6507943-Mixed,22:00:00,22:00:00,777402
6507943-Mixed,22:10:00,22:10:00,777403
6507944-Mixed,13:13:00,13:13:00,777402
6507944-Mixed,13:23:00,13:23:00,777403
6507945-Mixed,20:13:00,20:13:00,777402
6507945-Mixed,20:23:00,20:23:00,777403
